DATE,us_cn_exchange,us_cn_exchange_Ret
1996-04-30,8.3501,-0.01
1996-05-01,8.3501,0.0
1996-05-02,8.3501,0.0
1996-05-03,8.35,-0.0
1996-05-06,8.35,0.0
1996-05-07,8.35,0.0
1996-05-08,8.35,0.0
1996-05-09,8.3501,0.0
1996-05-10,8.3502,0.0
1996-05-13,8.3502,0.0
1996-05-14,8.35,-0.0
1996-05-15,8.3501,0.0
1996-05-16,8.35,-0.0
1996-05-17,8.3493,-0.01
1996-05-20,8.3484,-0.01
1996-05-21,8.3473,-0.01
1996-05-22,8.3472,-0.0
1996-05-23,8.3467,-0.01
1996-05-24,8.3467,0.0
1996-05-27,,0.0
1996-05-28,8.3448,-0.02
1996-05-29,8.33,-0.18
1996-05-30,8.3463,0.2
1996-05-31,8.3455,-0.01
1996-06-03,8.3454,-0.0
1996-06-04,8.3449,-0.01
1996-06-05,8.3439,-0.01
1996-06-06,8.3434,-0.01
1996-06-07,8.3437,0.0
1996-06-10,8.3434,-0.0
1996-06-11,8.3435,0.0
1996-06-12,8.3429,-0.01
1996-06-13,8.3421,-0.01
1996-06-14,8.3417,-0.0
1996-06-17,8.3422,0.01
1996-06-18,8.3424,0.0
1996-06-19,8.3418,-0.01
1996-06-20,8.3412,-0.01
1996-06-21,8.3403,-0.01
1996-06-24,8.3401,-0.0
1996-06-25,8.3406,0.01
1996-06-26,8.3406,0.0
1996-06-27,8.341,0.0
1996-06-28,8.3421,0.01
1996-07-01,8.3417,-0.0
1996-07-02,8.3411,-0.01
1996-07-03,8.3401,-0.01
1996-07-04,,0.0
1996-07-05,8.34,-0.0
1996-07-08,8.3387,-0.02
1996-07-09,8.3372,-0.02
1996-07-10,8.3361,-0.01
1996-07-11,8.336,-0.0
1996-07-12,8.3359,-0.0
1996-07-15,8.3365,0.01
1996-07-16,8.3451,0.1
1996-07-17,8.3452,0.0
1996-07-18,8.3447,-0.01
1996-07-19,8.3452,0.01
1996-07-22,8.344,-0.01
1996-07-23,8.3432,-0.01
1996-07-24,8.343,-0.0
1996-07-25,8.3427,-0.0
1996-07-26,8.3414,-0.02
1996-07-29,8.3411,-0.0
1996-07-30,8.3409,-0.0
1996-07-31,8.3407,-0.0
1996-08-01,8.3405,-0.0
1996-08-02,8.3404,-0.0
1996-08-05,8.34,-0.0
1996-08-06,8.3398,-0.0
1996-08-07,8.3395,-0.0
1996-08-08,8.3395,0.0
1996-08-09,8.339,-0.01
1996-08-12,8.3386,-0.0
1996-08-13,8.338,-0.01
1996-08-14,8.3374,-0.01
1996-08-15,8.3372,-0.0
1996-08-16,8.3369,-0.0
1996-08-19,8.3366,-0.0
1996-08-20,8.3365,-0.0
1996-08-21,8.3371,0.01
1996-08-22,8.3369,-0.0
1996-08-23,8.3371,0.0
1996-08-26,8.3371,0.0
1996-08-27,8.3369,-0.0
1996-08-28,8.3366,-0.0
1996-08-29,8.3364,-0.0
1996-08-30,8.3363,-0.0
1996-09-02,,0.0
1996-09-03,8.336,-0.0
1996-09-04,8.3361,0.0
1996-09-05,8.3359,-0.0
1996-09-06,8.3357,-0.0
1996-09-09,8.3355,-0.0
1996-09-10,8.3354,-0.0
1996-09-11,8.3353,-0.0
1996-09-12,8.3352,-0.0
1996-09-13,8.335,-0.0
1996-09-16,8.3345,-0.01
1996-09-17,8.3343,-0.0
1996-09-18,8.3341,-0.0
1996-09-19,8.3336,-0.01
1996-09-20,8.333,-0.01
1996-09-23,8.3324,-0.01
1996-09-24,8.3322,-0.0
1996-09-25,8.3325,0.0
1996-09-26,8.3321,-0.0
1996-09-27,8.3317,-0.0
1996-09-30,8.3317,0.0
1996-10-01,8.3317,0.0
1996-10-02,8.3317,0.0
1996-10-03,8.3315,-0.0
1996-10-04,8.3307,-0.01
1996-10-07,8.3307,0.0
1996-10-08,8.3315,0.01
1996-10-09,8.3305,-0.01
1996-10-10,8.3299,-0.01
1996-10-11,8.3293,-0.01
1996-10-14,,0.0
1996-10-15,8.3281,-0.01
1996-10-16,8.3275,-0.01
1996-10-17,8.327,-0.01
1996-10-18,8.3278,0.01
1996-10-21,8.33,0.03
1996-10-22,8.33,0.0
1996-10-23,8.33,0.0
1996-10-24,8.33,0.0
1996-10-25,8.33,0.0
1996-10-28,8.33,0.0
1996-10-29,8.33,0.0
1996-10-30,8.33,0.0
1996-10-31,8.33,0.0
1996-11-01,8.3285,-0.02
1996-11-04,8.3279,-0.01
1996-11-05,8.3277,-0.0
1996-11-06,8.3275,-0.0
1996-11-07,8.3273,-0.0
1996-11-08,8.327,-0.0
1996-11-11,,0.0
1996-11-12,8.3267,-0.0
1996-11-13,8.3281,0.02
1996-11-14,8.3294,0.02
1996-11-15,8.33,0.01
1996-11-18,8.3302,0.0
1996-11-19,8.3302,0.0
1996-11-20,8.3301,-0.0
1996-11-21,8.3311,0.01
1996-11-22,8.3317,0.01
1996-11-25,8.3317,0.0
1996-11-26,8.3312,-0.01
1996-11-27,8.331,-0.0
1996-11-28,,0.0
1996-11-29,8.3312,0.0
1996-12-02,8.3312,0.0
1996-12-03,8.3311,-0.0
1996-12-04,8.3313,0.0
1996-12-05,8.3313,0.0
1996-12-06,8.3302,-0.01
1996-12-09,8.3296,-0.01
1996-12-10,8.3294,-0.0
1996-12-11,8.3292,-0.0
1996-12-12,8.3295,0.0
1996-12-13,8.329,-0.01
1996-12-16,8.3286,-0.0
1996-12-17,8.3283,-0.0
1996-12-18,8.3279,-0.0
1996-12-19,8.3275,-0.0
1996-12-20,8.327,-0.01
1996-12-23,8.3277,0.01
1996-12-24,8.328,0.0
1996-12-25,,0.0
1996-12-26,8.3277,-0.0
1996-12-27,8.3282,0.01
1996-12-30,8.3282,0.0
1996-12-31,8.3284,0.0
1997-01-01,,0.0
1997-01-02,8.3283,-0.0
1997-01-03,8.3283,0.0
1997-01-06,8.328,-0.0
1997-01-07,8.3276,-0.0
1997-01-08,8.3272,-0.0
1997-01-09,8.3268,-0.0
1997-01-10,8.3267,-0.0
1997-01-13,8.3266,-0.0
1997-01-14,8.3264,-0.0
1997-01-15,8.3262,-0.0
1997-01-16,8.3258,-0.0
1997-01-17,8.3256,-0.0
1997-01-20,,0.0
1997-01-21,8.3255,-0.0
1997-01-22,8.3254,-0.0
1997-01-23,8.3254,0.0
1997-01-24,8.3251,-0.0
1997-01-27,8.3248,-0.0
1997-01-28,8.3244,-0.0
1997-01-29,8.324,-0.0
1997-01-30,8.3238,-0.0
1997-01-31,8.3234,-0.0
1997-02-03,8.3231,-0.0
1997-02-04,8.3227,-0.0
1997-02-05,8.3225,-0.0
1997-02-06,8.3216,-0.01
1997-02-07,8.3216,0.0
1997-02-10,8.3216,0.0
1997-02-11,8.3216,0.0
1997-02-12,8.32,-0.02
1997-02-13,8.3222,0.03
1997-02-14,8.3225,0.0
1997-02-17,,0.0
1997-02-18,8.3221,-0.0
1997-02-19,8.3238,0.02
1997-02-20,8.3239,0.0
1997-02-21,8.3241,0.0
1997-02-24,8.3238,-0.0
1997-02-25,8.32,-0.05
1997-02-26,8.3248,0.06
1997-02-27,8.3248,0.0
1997-02-28,8.3254,0.01
1997-03-03,8.326,0.01
1997-03-04,8.3253,-0.01
1997-03-05,8.325,-0.0
1997-03-06,8.3257,0.01
1997-03-07,8.3257,0.0
1997-03-10,8.3253,-0.0
1997-03-11,8.3252,-0.0
1997-03-12,8.3253,0.0
1997-03-13,8.3255,0.0
1997-03-14,8.3255,0.0
1997-03-17,8.3258,0.0
1997-03-18,8.3258,0.0
1997-03-19,8.3259,0.0
1997-03-20,8.3259,0.0
1997-03-21,8.3256,-0.0
1997-03-24,8.3256,0.0
1997-03-25,8.3268,0.01
1997-03-26,8.3266,-0.0
1997-03-27,8.3264,-0.0
1997-03-28,8.3264,0.0
1997-03-31,8.3255,-0.01
1997-04-01,8.3253,-0.0
1997-04-02,8.3263,0.01
1997-04-03,8.3269,0.01
1997-04-04,8.3268,-0.0
1997-04-07,8.3266,-0.0
1997-04-08,8.3266,0.0
1997-04-09,8.3265,-0.0
1997-04-10,8.3265,0.0
1997-04-11,8.3269,0.0
1997-04-14,8.3265,-0.0
1997-04-15,8.3261,-0.0
1997-04-16,8.3256,-0.01
1997-04-17,8.3251,-0.01
1997-04-18,8.3251,0.0
1997-04-21,8.3248,-0.0
1997-04-22,8.3249,0.0
1997-04-23,8.3246,-0.0
1997-04-24,8.3248,0.0
1997-04-25,8.3243,-0.01
1997-04-28,8.3249,0.01
1997-04-29,8.3249,0.0
1997-04-30,8.3245,-0.0
1997-05-01,8.3245,0.0
1997-05-02,8.3245,0.0
1997-05-05,8.3247,0.0
1997-05-06,8.3243,-0.0
1997-05-07,8.3238,-0.01
1997-05-08,8.3234,-0.0
1997-05-09,8.3231,-0.0
1997-05-12,8.323,-0.0
1997-05-13,8.3228,-0.0
1997-05-14,8.3225,-0.0
1997-05-15,8.3221,-0.0
1997-05-16,8.3218,-0.0
1997-05-19,8.3223,0.01
1997-05-20,8.3219,-0.0
1997-05-21,8.3221,0.0
1997-05-22,8.3223,0.0
1997-05-23,8.3223,0.0
1997-05-26,,0.0
1997-05-27,8.3216,-0.01
1997-05-28,8.3224,0.01
1997-05-29,8.3224,0.0
1997-05-30,8.3221,-0.0
1997-06-02,8.3217,-0.0
1997-06-03,8.3219,0.0
1997-06-04,8.3215,-0.0
1997-06-05,8.3221,0.01
1997-06-06,8.3232,0.01
1997-06-09,8.3223,-0.01
1997-06-10,8.3222,-0.0
1997-06-11,8.3223,0.0
1997-06-12,8.3235,0.01
1997-06-13,8.323,-0.01
1997-06-16,8.3231,0.0
1997-06-17,8.3228,-0.0
1997-06-18,8.3225,-0.0
1997-06-19,8.3215,-0.01
1997-06-20,8.3215,0.0
1997-06-23,8.3216,0.0
1997-06-24,8.3214,-0.0
1997-06-25,8.321,-0.0
1997-06-26,8.321,0.0
1997-06-27,8.329,0.1
1997-06-30,8.3207,-0.1
1997-07-01,8.3208,0.0
1997-07-02,8.321,0.0
1997-07-03,8.3214,0.0
1997-07-04,,0.0
1997-07-07,8.3218,0.0
1997-07-08,8.3219,0.0
1997-07-09,8.322,0.0
1997-07-10,8.3213,-0.01
1997-07-11,8.3206,-0.01
1997-07-14,8.321,0.0
1997-07-15,8.3216,0.01
1997-07-16,8.3219,0.0
1997-07-17,8.321,-0.01
1997-07-18,8.3215,0.01
1997-07-21,8.3211,-0.0
1997-07-22,8.3209,-0.0
1997-07-23,8.3209,0.0
1997-07-24,8.3208,-0.0
1997-07-25,8.3205,-0.0
1997-07-28,8.3003,-0.24
1997-07-29,8.2913,-0.11
1997-07-30,8.2911,-0.0
1997-07-31,8.2913,0.0
1997-08-01,8.3203,0.35
1997-08-04,8.3205,0.0
1997-08-05,8.3203,-0.0
1997-08-06,8.32,-0.0
1997-08-07,8.3203,0.0
1997-08-08,8.3197,-0.01
1997-08-11,8.3196,-0.0
1997-08-12,8.3191,-0.01
1997-08-13,8.3116,-0.09
1997-08-14,8.3193,0.09
1997-08-15,8.3119,-0.09
1997-08-18,8.3185,0.08
1997-08-19,8.319,0.01
1997-08-20,8.32,0.01
1997-08-21,8.3191,-0.01
1997-08-22,8.319,-0.0
1997-08-25,8.319,0.0
1997-08-26,8.319,0.0
1997-08-27,8.3192,0.0
1997-08-28,8.3185,-0.01
1997-08-29,8.3184,-0.0
1997-09-01,,0.0
1997-09-02,8.3183,-0.0
1997-09-03,8.3189,0.01
1997-09-04,8.3191,0.0
1997-09-05,8.3184,-0.01
1997-09-08,,0.0
1997-09-09,8.3181,-0.0
1997-09-10,8.3187,0.01
1997-09-11,8.3189,0.0
1997-09-12,8.3181,-0.01
1997-09-15,8.3181,0.0
1997-09-16,8.3171,-0.01
1997-09-17,8.3175,0.0
1997-09-18,8.3173,-0.0
1997-09-19,8.3164,-0.01
1997-09-22,8.3159,-0.01
1997-09-23,8.3154,-0.01
1997-09-24,8.3151,-0.0
1997-09-25,8.315,-0.0
1997-09-26,8.315,0.0
1997-09-29,8.3152,0.0
1997-09-30,8.3149,-0.0
1997-10-01,8.3149,0.0
1997-10-02,8.3149,0.0
1997-10-03,8.3149,0.0
1997-10-06,8.3145,-0.0
1997-10-07,8.3145,0.0
1997-10-08,8.31,-0.05
1997-10-09,8.3141,0.05
1997-10-10,8.3135,-0.01
1997-10-13,,0.0
1997-10-14,8.3132,-0.0
1997-10-15,8.3139,0.01
1997-10-16,8.3142,0.0
1997-10-17,8.3139,-0.0
1997-10-20,8.3135,-0.0
1997-10-21,8.3132,-0.0
1997-10-22,8.31,-0.04
1997-10-23,8.3136,0.04
1997-10-24,8.3133,-0.0
1997-10-27,8.3134,0.0
1997-10-28,8.313,-0.0
1997-10-29,8.3132,0.0
1997-10-30,8.3136,0.0
1997-10-31,8.3134,-0.0
1997-11-03,8.3129,-0.01
1997-11-04,8.3126,-0.0
1997-11-05,8.3122,-0.0
1997-11-06,8.312,-0.0
1997-11-07,8.3117,-0.0
1997-11-10,8.3113,-0.0
1997-11-11,,0.0
1997-11-12,8.3108,-0.01
1997-11-13,8.3105,-0.0
1997-11-14,8.3106,0.0
1997-11-17,8.3105,-0.0
1997-11-18,8.3104,-0.0
1997-11-19,8.3103,-0.0
1997-11-20,8.3103,0.0
1997-11-21,8.3102,-0.0
1997-11-24,8.3101,-0.0
1997-11-25,8.31,-0.0
1997-11-26,8.3101,0.0
1997-11-27,,0.0
1997-11-28,8.3096,-0.01
1997-12-01,8.3096,0.0
1997-12-02,8.3099,0.0
1997-12-03,8.3101,0.0
1997-12-04,8.31,-0.0
1997-12-05,8.31,0.0
1997-12-08,8.31,0.0
1997-12-09,8.31,0.0
1997-12-10,8.31,0.0
1997-12-11,8.3096,-0.0
1997-12-12,8.3093,-0.0
1997-12-15,8.31,0.01
1997-12-16,8.31,0.0
1997-12-17,8.31,0.0
1997-12-18,8.31,0.0
1997-12-19,8.31,0.0
1997-12-22,8.31,0.0
1997-12-23,8.31,0.0
1997-12-24,8.31,0.0
1997-12-25,,0.0
1997-12-26,8.3093,-0.01
1997-12-29,8.31,0.01
1997-12-30,8.31,0.0
1997-12-31,8.31,0.0
1998-01-01,,0.0
1998-01-02,8.31,0.0
1998-01-05,8.31,0.0
1998-01-06,8.31,0.0
1998-01-07,8.3,-0.12
1998-01-08,8.31,0.12
1998-01-09,8.31,0.0
1998-01-12,8.31,0.0
1998-01-13,8.31,0.0
1998-01-14,8.31,0.0
1998-01-15,8.31,0.0
1998-01-16,8.3089,-0.01
1998-01-19,,0.0
1998-01-20,8.31,0.01
1998-01-21,8.31,0.0
1998-01-22,8.31,0.0
1998-01-23,8.31,0.0
1998-01-26,8.31,0.0
1998-01-27,8.31,0.0
1998-01-28,8.31,0.0
1998-01-29,8.31,0.0
1998-01-30,8.31,0.0
1998-02-02,8.279,-0.37
1998-02-03,8.31,0.37
1998-02-04,8.31,0.0
1998-02-05,8.31,0.0
1998-02-06,8.3095,-0.01
1998-02-09,8.29,-0.23
1998-02-10,8.31,0.24
1998-02-11,8.31,0.0
1998-02-12,8.31,0.0
1998-02-13,8.3096,-0.0
1998-02-16,,0.0
1998-02-17,8.31,0.0
1998-02-18,8.31,0.0
1998-02-19,8.31,0.0
1998-02-20,8.3092,-0.01
1998-02-23,8.31,0.01
1998-02-24,8.31,0.0
1998-02-25,8.309,-0.01
1998-02-26,8.31,0.01
1998-02-27,8.31,0.0
1998-03-02,8.31,0.0
1998-03-03,8.31,0.0
1998-03-04,8.31,0.0
1998-03-05,8.3091,-0.01
1998-03-06,8.318,0.11
1998-03-09,8.31,-0.1
1998-03-10,8.31,0.0
1998-03-11,8.31,0.0
1998-03-12,8.31,0.0
1998-03-13,8.31,0.0
1998-03-16,8.28,-0.36
1998-03-17,8.31,0.36
1998-03-18,8.31,0.0
1998-03-19,8.31,0.0
1998-03-20,8.31,0.0
1998-03-23,8.31,0.0
1998-03-24,8.31,0.0
1998-03-25,8.31,0.0
1998-03-26,8.31,0.0
1998-03-27,8.31,0.0
1998-03-30,8.31,0.0
1998-03-31,8.28,-0.36
1998-04-01,8.31,0.36
1998-04-02,8.31,0.0
1998-04-03,8.28,-0.36
1998-04-06,8.31,0.36
1998-04-07,8.31,0.0
1998-04-08,8.31,0.0
1998-04-09,8.31,0.0
1998-04-10,8.31,0.0
1998-04-13,8.31,0.0
1998-04-14,8.31,0.0
1998-04-15,8.31,0.0
1998-04-16,8.31,0.0
1998-04-17,8.31,0.0
1998-04-20,8.31,0.0
1998-04-21,8.31,0.0
1998-04-22,8.31,0.0
1998-04-23,8.31,0.0
1998-04-24,8.2786,-0.38
1998-04-27,8.279,0.0
1998-04-28,8.31,0.37
1998-04-29,8.31,0.0
1998-04-30,8.31,0.0
1998-05-01,8.2779,-0.39
1998-05-04,8.31,0.39
1998-05-05,8.31,0.0
1998-05-06,8.31,0.0
1998-05-07,8.31,0.0
1998-05-08,8.31,0.0
1998-05-11,8.31,0.0
1998-05-12,8.31,0.0
1998-05-13,8.31,0.0
1998-05-14,8.31,0.0
1998-05-15,8.31,0.0
1998-05-18,8.31,0.0
1998-05-19,8.31,0.0
1998-05-20,8.31,0.0
1998-05-21,8.31,0.0
1998-05-22,8.31,0.0
1998-05-25,,0.0
1998-05-26,8.31,0.0
1998-05-27,8.31,0.0
1998-05-28,8.31,0.0
1998-05-29,8.31,0.0
1998-06-01,8.31,0.0
1998-06-02,8.31,0.0
1998-06-03,8.31,0.0
1998-06-04,8.31,0.0
1998-06-05,8.31,0.0
1998-06-08,8.31,0.0
1998-06-09,8.31,0.0
1998-06-10,8.31,0.0
1998-06-11,8.31,0.0
1998-06-12,8.31,0.0
1998-06-15,8.31,0.0
1998-06-16,8.31,0.0
1998-06-17,8.31,0.0
1998-06-18,8.31,0.0
1998-06-19,8.31,0.0
1998-06-22,8.31,0.0
1998-06-23,8.31,0.0
1998-06-24,8.31,0.0
1998-06-25,8.31,0.0
1998-06-26,8.31,0.0
1998-06-29,8.31,0.0
1998-06-30,8.31,0.0
1998-07-01,8.31,0.0
1998-07-02,8.31,0.0
1998-07-03,8.31,0.0
1998-07-06,8.31,0.0
1998-07-07,8.31,0.0
1998-07-08,8.31,0.0
1998-07-09,8.31,0.0
1998-07-10,8.31,0.0
1998-07-13,8.31,0.0
1998-07-14,8.31,0.0
1998-07-15,8.31,0.0
1998-07-16,8.31,0.0
1998-07-17,8.31,0.0
1998-07-20,8.31,0.0
1998-07-21,8.31,0.0
1998-07-22,8.31,0.0
1998-07-23,8.31,0.0
1998-07-24,8.31,0.0
1998-07-27,8.31,0.0
1998-07-28,8.31,0.0
1998-07-29,8.31,0.0
1998-07-30,8.31,0.0
1998-07-31,8.31,0.0
1998-08-03,8.31,0.0
1998-08-04,8.31,0.0
1998-08-05,8.31,0.0
1998-08-06,8.31,0.0
1998-08-07,8.31,0.0
1998-08-10,8.31,0.0
1998-08-11,8.31,0.0
1998-08-12,8.31,0.0
1998-08-13,8.31,0.0
1998-08-14,8.31,0.0
1998-08-17,8.31,0.0
1998-08-18,8.31,0.0
1998-08-19,8.31,0.0
1998-08-20,8.31,0.0
1998-08-21,8.31,0.0
1998-08-24,8.31,0.0
1998-08-25,8.31,0.0
1998-08-26,8.31,0.0
1998-08-27,8.31,0.0
1998-08-28,8.31,0.0
1998-08-31,8.31,0.0
1998-09-01,8.31,0.0
1998-09-02,8.31,0.0
1998-09-03,8.31,0.0
1998-09-04,8.31,0.0
1998-09-07,,0.0
1998-09-08,8.31,0.0
1998-09-09,8.31,0.0
1998-09-10,8.31,0.0
1998-09-11,8.31,0.0
1998-09-14,8.31,0.0
1998-09-15,8.31,0.0
1998-09-16,8.31,0.0
1998-09-17,8.31,0.0
1998-09-18,8.31,0.0
1998-09-21,8.31,0.0
1998-09-22,8.31,0.0
1998-09-23,8.31,0.0
1998-09-24,8.31,0.0
1998-09-25,8.31,0.0
1998-09-28,8.2783,-0.38
1998-09-29,8.2782,-0.0
1998-09-30,8.278,-0.0
1998-10-01,8.278,0.0
1998-10-02,8.278,0.0
1998-10-05,8.278,0.0
1998-10-06,8.2779,-0.0
1998-10-07,8.2778,-0.0
1998-10-08,8.2777,-0.0
1998-10-09,8.2777,0.0
1998-10-12,,0.0
1998-10-13,8.2776,-0.0
1998-10-14,8.2777,0.0
1998-10-15,8.2778,0.0
1998-10-16,8.2776,-0.0
1998-10-19,8.2778,0.0
1998-10-20,8.2779,0.0
1998-10-21,8.2778,-0.0
1998-10-22,8.2782,0.0
1998-10-23,8.2778,-0.0
1998-10-26,8.2777,-0.0
1998-10-27,8.2776,-0.0
1998-10-28,8.2778,0.0
1998-10-29,8.2776,-0.0
1998-10-30,8.2778,0.0
1998-11-02,8.2777,-0.0
1998-11-03,8.278,0.0
1998-11-04,8.2778,-0.0
1998-11-05,8.2777,-0.0
1998-11-06,8.2779,0.0
1998-11-09,8.2777,-0.0
1998-11-10,8.2776,-0.0
1998-11-11,,0.0
1998-11-12,8.2775,-0.0
1998-11-13,8.278,0.01
1998-11-16,8.2778,-0.0
1998-11-17,8.2778,0.0
1998-11-18,8.2779,0.0
1998-11-19,8.2779,0.0
1998-11-20,8.2777,-0.0
1998-11-23,8.2777,0.0
1998-11-24,8.2778,0.0
1998-11-25,8.2777,-0.0
1998-11-26,,0.0
1998-11-27,8.2782,0.01
1998-11-30,8.2782,0.0
1998-12-01,8.2782,0.0
1998-12-02,8.278,-0.0
1998-12-03,8.2779,-0.0
1998-12-04,8.2777,-0.0
1998-12-07,8.2775,-0.0
1998-12-08,8.2775,0.0
1998-12-09,8.2775,0.0
1998-12-10,8.2774,-0.0
1998-12-11,8.2774,0.0
1998-12-14,8.2777,0.0
1998-12-15,8.2778,0.0
1998-12-16,8.2778,0.0
1998-12-17,8.2777,-0.0
1998-12-18,8.2777,0.0
1998-12-21,8.2779,0.0
1998-12-22,8.2782,0.0
1998-12-23,8.2781,-0.0
1998-12-24,8.2785,0.0
1998-12-25,,0.0
1998-12-28,8.2782,-0.0
1998-12-29,8.2786,0.0
1998-12-30,8.2787,0.0
1998-12-31,8.2789,0.0
1999-01-01,,0.0
1999-01-04,8.2793,0.0
1999-01-05,8.2795,0.0
1999-01-06,8.2795,0.0
1999-01-07,8.2798,0.0
1999-01-08,8.2796,-0.0
1999-01-11,8.2797,0.0
1999-01-12,8.2795,-0.0
1999-01-13,8.2794,-0.0
1999-01-14,8.279,-0.0
1999-01-15,8.279,0.0
1999-01-18,,0.0
1999-01-19,8.2787,-0.0
1999-01-20,8.2791,0.0
1999-01-21,8.2789,-0.0
1999-01-22,8.2787,-0.0
1999-01-25,8.2784,-0.0
1999-01-26,8.278,-0.0
1999-01-27,8.2778,-0.0
1999-01-28,8.2778,0.0
1999-01-29,8.2778,0.0
1999-02-01,8.2775,-0.0
1999-02-02,8.2775,0.0
1999-02-03,8.2776,0.0
1999-02-04,8.2776,0.0
1999-02-05,8.2776,0.0
1999-02-08,8.2776,0.0
1999-02-09,8.2776,0.0
1999-02-10,8.2776,0.0
1999-02-11,8.2776,0.0
1999-02-12,8.2776,0.0
1999-02-15,,0.0
1999-02-16,8.2787,0.01
1999-02-17,8.2787,0.0
1999-02-18,8.2787,0.0
1999-02-19,8.2787,0.0
1999-02-22,8.2787,0.0
1999-02-23,8.2787,0.0
1999-02-24,8.2787,0.0
1999-02-25,8.2789,0.0
1999-02-26,8.279,0.0
1999-03-01,8.2792,0.0
1999-03-02,8.2789,-0.0
1999-03-03,8.2789,0.0
1999-03-04,8.2783,-0.01
1999-03-05,8.2784,0.0
1999-03-08,8.2786,0.0
1999-03-09,8.2791,0.01
1999-03-10,8.2788,-0.0
1999-03-11,8.2789,0.0
1999-03-12,8.2789,0.0
1999-03-15,8.2789,0.0
1999-03-16,8.2789,0.0
1999-03-17,8.2788,-0.0
1999-03-18,8.2788,0.0
1999-03-19,8.2793,0.01
1999-03-22,8.2792,-0.0
1999-03-23,8.2795,0.0
1999-03-24,8.2796,0.0
1999-03-25,8.2798,0.0
1999-03-26,8.28,0.0
1999-03-29,8.2797,-0.0
1999-03-30,8.28,0.0
1999-03-31,8.28,0.0
1999-04-01,8.2796,-0.0
1999-04-02,8.2794,-0.0
1999-04-05,8.2795,0.0
1999-04-06,8.2797,0.0
1999-04-07,8.2797,0.0
1999-04-08,8.2799,0.0
1999-04-09,8.2797,-0.0
1999-04-12,8.2797,0.0
1999-04-13,8.2797,0.0
1999-04-14,8.2794,-0.0
1999-04-15,8.2789,-0.01
1999-04-16,8.2787,-0.0
1999-04-19,8.2787,0.0
1999-04-20,8.2783,-0.0
1999-04-21,8.2783,0.0
1999-04-22,8.2783,0.0
1999-04-23,8.2784,0.0
1999-04-26,8.2793,0.01
1999-04-27,8.2794,0.0
1999-04-28,8.2791,-0.0
1999-04-29,8.2794,0.0
1999-04-30,8.279,-0.0
1999-05-03,8.279,0.0
1999-05-04,8.2789,-0.0
1999-05-05,8.2789,0.0
1999-05-06,8.2786,-0.0
1999-05-07,8.2783,-0.0
1999-05-10,8.2787,0.0
1999-05-11,8.2782,-0.01
1999-05-12,8.2783,0.0
1999-05-13,8.2778,-0.01
1999-05-14,8.2784,0.01
1999-05-17,8.2785,0.0
1999-05-18,8.279,0.01
1999-05-19,8.2783,-0.01
1999-05-20,8.278,-0.0
1999-05-21,8.278,0.0
1999-05-24,8.2785,0.01
1999-05-25,8.2789,0.0
1999-05-26,8.279,0.0
1999-05-27,8.2788,-0.0
1999-05-28,8.2786,-0.0
1999-05-31,,0.0
1999-06-01,8.2781,-0.01
1999-06-02,8.2787,0.01
1999-06-03,8.2784,-0.0
1999-06-04,8.2781,-0.0
1999-06-07,8.2781,0.0
1999-06-08,8.2779,-0.0
1999-06-09,8.2778,-0.0
1999-06-10,8.2777,-0.0
1999-06-11,8.2777,0.0
1999-06-14,8.2776,-0.0
1999-06-15,8.2781,0.01
1999-06-16,8.2776,-0.01
1999-06-17,8.2775,-0.0
1999-06-18,8.2774,-0.0
1999-06-21,8.2778,0.0
1999-06-22,8.2781,0.0
1999-06-23,8.2784,0.0
1999-06-24,8.2779,-0.01
1999-06-25,8.2775,-0.0
1999-06-28,8.278,0.01
1999-06-29,8.2786,0.01
1999-06-30,8.2787,0.0
1999-07-01,8.2786,-0.0
1999-07-02,8.2785,-0.0
1999-07-05,,0.0
1999-07-06,8.2782,-0.0
1999-07-07,8.2783,0.0
1999-07-08,8.2781,-0.0
1999-07-09,8.2777,-0.0
1999-07-12,8.2776,-0.0
1999-07-13,8.2775,-0.0
1999-07-14,8.2778,0.0
1999-07-15,8.2775,-0.0
1999-07-16,8.2773,-0.0
1999-07-19,8.2773,0.0
1999-07-20,8.2777,0.0
1999-07-21,8.2773,-0.0
1999-07-22,8.2773,0.0
1999-07-23,8.2772,-0.0
1999-07-26,8.277,-0.0
1999-07-27,8.277,0.0
1999-07-28,8.277,0.0
1999-07-29,8.2773,0.0
1999-07-30,8.2774,0.0
1999-08-02,8.277,-0.0
1999-08-03,8.2773,0.0
1999-08-04,8.2774,0.0
1999-08-05,8.2774,0.0
1999-08-06,8.2773,-0.0
1999-08-09,8.2774,0.0
1999-08-10,8.2772,-0.0
1999-08-11,8.2772,0.0
1999-08-12,8.2771,-0.0
1999-08-13,8.277,-0.0
1999-08-16,8.2774,0.0
1999-08-17,8.277,-0.0
1999-08-18,8.2772,0.0
1999-08-19,8.2774,0.0
1999-08-20,8.2774,0.0
1999-08-23,8.2772,-0.0
1999-08-24,8.2775,0.0
1999-08-25,8.2773,-0.0
1999-08-26,8.2773,0.0
1999-08-27,8.2773,0.0
1999-08-30,8.2771,-0.0
1999-08-31,8.277,-0.0
1999-09-01,8.2771,0.0
1999-09-02,8.2773,0.0
1999-09-03,8.2775,0.0
1999-09-06,,0.0
1999-09-07,8.2776,0.0
1999-09-08,8.2776,0.0
